Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,House_Price
1010.8161051246149,2.0026074897185135,1.9923212578515157,1964.4056229585958,4.8904293667106735,2.0154653677451964,9.970236255499557,255907.13436003952
2336.951696581219,3.0279454828961065,2.0041660673699075,1999.610120178994,1.2627553529488964,1.998841469919388,10.01587406819682,517655.1581174146
2949.427535675043,5.014977772546652,1.9975684038351387,1962.1170331727117,4.539005868594674,2.007523224043896,4.063695138675841,684425.2003263966
1034.4024819182293,4.9978399217296055,2.0066409413220296,1998.094709412181,3.9935876655649425,2.0115131501046726,0.9947102705502904,323701.2441901499
3445.341645506023,0.992294528591789,2.0166643867073675,2018.7299138253823,0.8213884194848982,-0.0038974871810547916,7.980065269186568,724814.2264216079
4610.192788164691,3.006725908614611,1.0113196174302406,2004.9946801747321,4.932665158255687,1.0049371336235233,8.989698610030429,1015556.1485920788
4605.344508481705,3.981270761479578,2.0043455308984495,1999.3377948680923,1.7158458311294422,1.0141792212201532,4.0005427395886795,993273.0796606252
2884.1325786873185,1.000040594197172,2.000120122282075,1986.1491052265803,0.922968121817067,0.9915498229814277,9.979132806008938,581948.159950993
4364.275849833734,3.02441723587161,1.0023784413167565,1965.859868934075,4.221925476350819,1.0062467903115153,2.9763708423298203,895675.5548211845
4984.65112819634,3.002445622802178,2.001933376069848,2007.2381999476238,3.6813642827876643,-0.001281419666387708,1.9828684575315487,1092026.89678641
3190.068397579416,0.9889460336004556,1.0071447091021826,1977.5785193688337,3.2764405721183203,-0.005244791702567433,5.02702995116238,662119.9410580613
1468.9521620975152,4.999441178696654,1.0084705039074762,1981.8048262439545,1.1897235359365694,-0.0009841854650829724,2.972972099316114,341253.2207795087
1682.335293061171,3.006707056527575,3.0080349076258064,2008.8348625900412,2.6320330591357455,1.9967272439312669,9.950140462454206,412045.7826588494
3267.8734937659433,5.007056845641841,3.0124822352181706,2004.368192409543,4.014466469672032,2.001119341990781,6.966518636997554,748220.493682927
2496.357125129297,1.0135342608286804,2.989194252660541,1959.1365719489106,1.8633350943799263,1.9921637879704792,6.0081326379835645,507185.45440816105
1366.376509711419,4.997796803548015,2.9935124115611345,1996.301373148755,1.9129695124214983,0.9787411281548104,0.9729155100973331,354054.70019158506
4655.528116974393,1.9886112892767176,1.9958110497503925,1971.7858048360554,0.5148059732856406,1.9893019548674369,7.98472195568185,915005.2948821838
4231.963051686945,4.0168218405740514,2.999826795776394,1969.7865632634796,1.2869385356832233,0.9900875518513781,1.9477887534695404,872676.434152397
4283.521921310023,2.996827764599004,1.01352759567931,1961.9150677742268,4.4246808881933575,1.998561090599473,4.996723091139587,934942.0571329228
1111.4009415491942,3.9660699866998006,2.014903090640207,1982.000332574613,2.4930482200100768,1.0131241465321679,8.979157001514107,269061.7820440072
3751.084799061615,4.981164879879276,2.995702705797558,1972.980747587516,4.93424053679319,1.9844364367787113,7.979581093941353,867445.4184620865
1638.1035102320698,2.9838373779109704,1.0018531318405157,1960.1373632706177,2.3102671064720623,2.00470583787029,2.0442958315651585,342303.6892675472
2219.8572022726585,5.007754061760695,2.003494209764258,1966.022036095431,3.7129585455290077,0.005594402841461977,8.969210987506685,486872.0567091347
4338.590135124612,1.9829754096873047,1.983939732773117,2016.9533184750837,1.7569671311689858,1.9898863873916401,5.030254792265573,935626.95292811
3016.006579733156,0.9739426106597401,2.99743078246886,1995.9167943810385,2.1387967524464724,1.9938318019798675,10.048144960334582,644601.105174152
3160.283290531539,2.992311400652097,1.995935154119705,1973.887947171178,1.3614112098044084,-0.015873818443219386,5.944810194381064,645375.2217757016
3634.1325844588428,2.002588433840839,1.0078303564308526,2021.6973094080774,2.0885073084552843,1.0016532869722656,3.0165073885429767,786580.3015186453
3557.037449081615,2.0222498878199366,1.9864131233840114,1970.2433957345932,2.9489668962614726,0.009273613865870157,3.0560862733298197,740281.2153448497
495.22240707189053,2.996911534944569,0.9968063841205016,1961.1452916011717,4.951716895971077,0.004898115935177783,10.023454982892465,149743.4999535613
1379.9032501875959,4.972314884405472,2.003365566152629,1985.9241501813542,3.4772991729459473,0.9992614133858853,7.980949245767551,348893.55395287194
1494.3594119639517,1.9970176181186428,3.0097807626261828,1991.1363444837777,1.4142095103510985,2.00734525954043,9.948403916166189,346010.94983818056
4651.605440540108,4.001116306752787,0.9956475860688223,1966.070214518696,0.6970821638920239,0.9938530822126123,9.966832986557213,915441.1797542056
4875.649486448836,2.021797036628599,1.9968850898950425,1997.099331915063,1.0662834746430658,2.0008594855232658,2.020475540965321,988325.4879158876
4951.886937955247,4.9938112892605915,2.0051412712852055,1977.0609058339571,3.0298514338441005,1.996558931776939,2.012288738727657,1075864.2810329462
1154.7633126215499,5.0145311866627305,2.0049831907211657,1990.5318199638893,3.9315576241069405,0.9947470019122558,5.020371284205295,329218.5249164853
2215.1740008106763,4.0120552948711286,1.0010317143514558,1995.7435019126883,4.731995712475389,-0.011366144380297006,6.055211981484628,530004.3428420601
2174.6782770961527,1.9815841477418377,1.0001665220387628,1967.1653740995787,0.5478274905930072,0.9898505963136093,1.9585531188514158,408013.5790622347
625.438104462465,5.000109121790979,1.0191923392951776,2019.9129046389696,2.8676362386929686,1.9976597910234446,4.980789642848133,224507.20014868543
1305.0715567603575,3.0000638939859945,3.001038229275177,1962.0527131495667,2.624680930111122,0.9974819992395574,7.010059492139719,300656.0790681994
4174.487980356875,0.9894568152337373,2.990785514751017,1962.1486303927552,3.440550060360079,1.0122622893172335,10.029998193067089,848824.7742976189
1844.9946534845733,1.0133766473696104,1.0006170462505666,1980.107975226842,3.028651659360204,1.9881374000854057,9.969292852604655,396681.2860961783
1243.2854270742682,1.0014555044164737,1.9997115852102543,1951.112323350296,3.5739769569374262,-0.0042988052880575,8.040732496484834,262398.4460460842
612.3715178439334,1.9831043724313346,3.0067954376124817,1965.067201984811,3.4604384178865404,0.9968046348940705,7.0517273760043855,180393.6281134625
3335.937159006625,3.968773888307058,1.0113689121827152,1957.9880269455073,1.023107421965596,1.9986063204580096,8.019023927671704,671803.9439013259
1658.0701229695424,5.0083545386343875,1.9885673240236652,2022.0044913591742,4.074128047299083,1.9883043273879561,8.990159230312289,474045.8427124246
2430.9551516315587,2.9953430292837004,2.9991085018336476,1986.7529614384273,1.0497379995989893,0.9836335942380694,5.011206179287772,505877.59815497726
1516.795475414285,3.000604108966743,1.9967775188193384,2003.0424479513524,3.6423104154811305,-0.003326645192527832,4.976118892620533,389645.3296127529
2173.703580096705,2.010752056288064,1.9946262762839837,2004.9997623273168,2.4039306457954615,1.006534494801432,9.991661830111893,483350.32816846616
1557.5944982624037,1.0006269441207216,2.008956571961139,1993.8522337841473,2.8032775385007267,0.002290297262789675,4.011725773164401,358458.3807510001
1004.1797460278626,2.000113487655783,1.9964859335629606,1982.7814661271782,4.572791266428339,-0.001042650141089752,8.974780120465972,264395.09178796335
3330.185455758196,4.026927665642164,2.998400279431606,1957.925640159521,4.494780000802829,0.004864553567103676,4.980081448867324,749571.2916347987
1050.6963785494515,4.003576707202011,3.0004889601632776,1957.0949638021696,4.16396486251049,0.0038088527454971494,2.0469732716923423,263760.9441483153
4176.7507501451755,4.9759689107144345,3.004759251097879,1955.6048579495757,2.7780523010803644,0.9952217796616741,9.974241327984714,894611.0786564201
3839.6788547661354,4.993797255727434,1.009723493242456,1984.8075819723965,3.812231902069099,2.006336011890088,8.015828930339312,853001.1125510683
4567.7618511952105,4.010633696044767,2.9925406751412718,1967.0865952840923,2.7930917071332795,1.9935072640527296,7.025274896019089,972537.496467423
1978.7739369366614,4.043211525182518,1.992651670088889,1951.9572981983308,4.406860954115345,1.9870871459723958,7.996592920493949,453359.87163545546
1087.0521845962098,3.994358079443234,2.992364283260379,1976.8766306292725,2.328088029040862,1.9878545050943086,2.970513543694522,270230.63769827964
2796.979357526461,1.977122508677851,1.9941707385114302,2019.2445026890562,4.870248610420915,1.9990003382711259,3.990490901444966,673649.8960889375
3630.42328182971,3.989750355172419,0.9944795631344099,1992.8451691829903,4.688142791510553,2.0115700470706175,4.996997890928914,827205.303959231
4756.718190275651,3.0149831841238055,2.0005890997313163,1969.9019045737357,3.846081347661016,1.005246402456658,5.977216273322638,1007770.5792970628
2176.4744087363106,0.9948033214430256,2.000651978454581,1976.8343711619088,1.7633683593977794,-0.001334931818026808,1.0086683874967637,443005.62363881344
4021.232280586369,3.999204006642744,2.001514262664866,2003.4851643507454,1.0820651715401128,2.0102852062525223,4.049194741987937,871566.5627396672
3250.2825935635947,1.0147864291198279,0.9865800210013531,2003.0995342074877,4.354259495417719,0.9918648416427205,10.049946881739224,726227.5690417645
3848.5729723107406,1.9971684511892287,2.988538935718285,2013.9395690661443,1.247765735395152,2.000450320193389,4.948114185322981,824351.6710960343
4548.699574117881,0.9889719623181297,3.003048484328265,1969.7814911119672,4.320171827746368,1.9787549088598761,6.978853296542468,973850.3282632278
1746.1896655165997,2.0032065893713566,0.9840675744044817,1961.7862525496878,2.7066069035836695,0.0033243233927758515,4.977644351195062,344363.2736819858
3580.449923381651,2.996628830608659,1.9976286710162898,2005.8005055483322,2.3205583740095137,0.008327492402601014,1.0463287125120486,793421.1417884243
2664.0320372762776,2.0009832532913556,2.990641338142156,1997.9112101144226,4.565163435047737,0.006574509975245268,7.066703820831972,621862.7654183527
3534.2866909363256,2.0119068672262737,1.0098364913357076,2002.6548155998992,3.237625374841649,2.00260710173705,8.019977832315714,758946.7724048437
3466.8726268207683,4.999840236719639,3.0051116540427296,1958.8617588538866,3.109276276644939,1.999747008755805,7.022534636354201,759151.2379465501
2780.048838724691,3.990039657121332,0.9990568292900966,2001.8434826828238,3.0040752047025143,1.9859445562305948,3.965772317840988,630531.7401285437
3005.609414858868,3.9973856616416414,1.9983064065696163,1993.0174406698245,2.1514407051729125,0.000868939041085886,7.999735826344587,646766.2897519646
2138.668473935707,2.999675961366719,2.982333548875316,1995.8879101884634,4.0515811607599375,0.9875162426189744,5.031680874684138,533039.4327952061
2264.670992578982,2.984037063748161,1.0048571761891552,2001.8856881738532,1.633176074384854,1.9874630049209914,10.003505329914683,496427.1035646905
4969.303663613819,3.9898688269444267,2.996542736330114,1994.9969693838696,4.713827209046499,2.005414378450458,9.066829466653324,1099211.6405116057
2562.8616728926163,5.017802541449043,3.000717479760294,1961.6731783468854,4.549553978845546,2.004931823713578,10.018024329780445,605600.9507407207
3348.8569805706898,3.9732310732593192,2.999758916758816,1985.8822764485133,2.0236853566846134,0.9902232168741978,4.9598252768712445,738935.8194460399
3764.7914196004945,4.987089206462697,2.9925041144341296,1972.9763465387534,3.8027892064311186,1.9932990160750566,0.9928868524767197,839522.318603536
4232.1634356301765,2.976361921848824,1.0101782932172867,1951.2597851198786,3.071346921722465,0.9855256307341574,9.000724211891223,874856.2710820399
2979.832408518045,1.015026645353202,2.0009745387198774,1962.6469103394816,2.011378963129782,2.006587985597268,5.000711981105658,609401.0845045892
2142.641753335866,2.9989666793913505,1.0003346336744112,1958.853963429145,4.959847030117652,1.0025697769990627,5.97894923032418,457643.0980423783
3301.3013029358463,2.972090217603159,1.0095457538674932,1984.128521100696,0.6137623089496096,1.9946322101629572,3.999017681416982,676108.8512096877
1531.5532139848,1.9797071495720708,0.9987850896040238,1974.0447073472178,1.642953715130507,-0.0036357811361615853,5.995109011969161,300935.18607341987
1837.2326208965337,1.9877628082438448,1.9972110850590297,1952.0414462988792,2.847715789801315,-0.004756567354808607,7.980888641376642,381998.6086592969
3586.068229626125,1.9950174528898317,2.991011908729071,1965.688593730563,2.8649888909669414,-0.004241630396755479,3.003696114773519,720883.657171062
3343.180282614928,1.9956136083451161,2.9870152810102617,1961.3350691654134,3.1516784538459586,0.0004734922463822908,4.9932128308281944,722543.0796460027
844.4674341791757,4.983559046777308,2.9995624582245126,2003.2708810009237,3.8826800269976984,2.015725820454827,2.023076765227991,294548.40256048914
1408.4456944244598,3.9918050557048907,2.0074745792166846,1972.813544959411,3.2831480201751773,-0.006907289020491737,1.9901194446388026,336073.5215992294
4046.6650149601433,1.013968355938649,3.010438921204678,1978.5043459256638,3.200564381913675,0.9948793814774861,7.005886166505706,863034.675749834
1337.9902146246018,3.0020926124188443,1.9996889319070934,1991.8357803458239,0.7451357358125101,0.0023509142653268733,9.981759993702449,319748.76677475666
2172.6716716316073,5.019361791547267,2.999202124490516,1974.0939106723645,2.1960219760934616,0.007125278708927148,10.022580254500712,504023.26087166165
2426.528963709688,1.016050016927499,2.9924096188074443,2008.9709891988387,1.5661476225427973,-0.0030228323582733472,9.982376615697385,538851.8933945443
4259.772848425937,4.990250173896139,1.011517764198663,2014.4068002634115,1.706996038341139,2.005144038066488,6.01070116965685,934919.3827777772
2926.608026223862,5.0119331255607165,2.013880557373703,1977.3036847253975,2.9914192518832077,0.011647824961950142,4.023581173997727,648902.5219843038
2067.428319711778,3.01946725866331,1.0072611004997656,1965.2710808952486,1.395419987308091,0.9926266947378793,5.009887614643642,414808.6543176996
4493.356141133579,3.9860803006144256,1.0099735498861315,1996.0639789582892,1.831714447769007,-0.007211174028565845,1.0149444644943855,940080.4444014952
3248.7551766999877,1.9927912267239378,0.9986611821926795,2007.0345664489105,1.5651104298539797,0.004747958114064613,7.0044731244618,676233.0768279255
4021.8078596042656,4.000974355712465,1.9999156270618097,1976.0476702047897,4.766163817454186,-0.001587740160166768,8.024031702741642,866618.3890237983
4432.498308516924,3.00502505063742,2.0087380693777375,2002.0654004195967,4.739106336113755,0.9972793528295562,9.032783111036913,983106.2224146988
1587.4225467421609,2.9988313468684256,2.999908509244602,1991.2379037409432,3.21812611204559,-0.0034400647901922394,8.033075623719455,367024.37943296967
4885.277266911484,2.9927543540003296,0.9875077174039727,2008.3696475543552,4.66612843100666,0.9957792397979026,4.989554722678673,1075814.4318808403
2952.9671622284145,0.9968580286712275,2.9936142858028623,1996.2667523189825,4.039976324448348,1.0134381501380512,2.9667574676494093,660979.0474886918
4604.507031966686,4.017284375324125,1.001088900651266,1983.0002096742157,3.15900926506949,-0.006510945478098232,10.01080683882135,978190.835072989
3860.4219736690716,3.9888835739482675,1.9870397717377082,1985.932005607868,0.5232081251220421,1.003628677265287,8.996750867246144,801313.0610758337
4463.604708660719,5.02240509821039,1.9984866611203964,1954.8681196317345,3.979417295325525,2.0107680134491925,6.000736105577188,992213.4530121648
3069.520651570179,5.006535982103338,2.0028783961764582,1955.9884403482868,3.652717643612532,0.0023011949372870183,5.033010032069459,676719.1220590248
1242.330080440992,4.997046254168366,1.0032644923904979,1973.7407010395004,3.2630527997231127,0.0036266981054268927,3.0221254314833845,296184.19659571577
2579.1837950740573,2.978264802660485,2.0076002399655226,1981.9926847283077,3.928554539674906,0.9800291447902215,5.997440085474015,587557.3219128358
3305.6910529914862,3.9856091684131605,0.9901894214041,2003.9364637114343,2.792546473499632,1.0071170468861934,3.013569275474986,724842.1846929234
3395.3128745808062,2.974433177521707,2.9957461918710697,2007.021122728654,3.681920875465819,0.0018039045914749067,10.003271635948122,762080.8235471162
4689.004037434736,0.9863736845652625,0.9978613574317895,1955.9333461166693,4.698891871101869,2.004937483054559,6.0162534806748145,955223.3951427988
1265.0838682037172,4.995932199030959,2.9956767046509514,2006.157482633699,2.2081381708445877,1.0087464114029143,3.9896421843766943,354189.0054772034
2101.9161726877264,3.00498019860655,0.9947994980199488,1960.7028330917985,3.705726768330501,1.0036146882932877,2.004456275097625,454484.4215050965
3567.1783159396796,3.016413384286631,3.005521044351607,1965.2202437748629,2.648907903760699,1.9871869293849134,8.050108110920329,769087.1879559917
918.2788860064369,0.9871977264991983,1.990756574325835,1992.0363457193414,3.5389036070508038,1.991656369071358,3.9905942614255574,251359.7986427481
610.0347613715555,2.0009207028255855,3.0067107758513267,1955.837269746096,3.927029207208604,-0.01022909658382519,9.034794047855309,172534.44400203408
1131.5436632332426,4.020231481243921,2.0035685843511244,2000.2089572649418,0.6912161546928741,2.001408167094936,6.93400032768698,268244.1761186752
4483.599325753889,2.0100966183805093,1.9914975035714586,2022.3538383058392,3.404636463321526,0.015365307106836522,2.0076863739343556,985699.1860734548
3765.3344285254584,5.004443280738611,3.0077111021772334,1980.827114724236,1.5377822108986356,1.9924620706603469,4.015976998126533,824529.5721138918
1305.4925719771397,3.0188253300631227,1.0039857262415515,1956.876506786456,3.5070986763329115,0.9981670031998312,5.008408843710919,289985.41455097107
2025.7047705648336,1.0069887434882154,0.9991810130239214,2020.6670884296914,2.6112747448558187,0.0002804029663783728,2.9686914641184368,450594.5679766036
3650.721310615403,1.0022987732439839,0.9913937481374735,1994.2328915736846,3.965632325221848,0.002645152817175146,9.041351903892918,794010.0167336396
930.2061920994388,3.9949232304407643,0.9939566213139746,2008.2921729214631,1.0643927451096606,0.0007221458693345108,5.036906947674257,233504.5137836983
1236.786662610277,2.0026608017361904,0.999239928837743,1953.165285959415,3.3276190774675714,1.9996600070176695,2.0446974930609474,269736.4362439106
3856.336351161685,4.001791503254018,1.9960650731702572,2016.3625843145385,1.7559800568815755,0.994587601122423,3.0018027644304497,841676.0140843305
3303.7870382869987,3.01208231536888,1.0022195969527214,1978.1330166022174,4.3246220439649825,0.008773930146097389,8.990584360352672,707483.440019593
1176.8415499137354,4.008953795798666,1.997287019703721,1977.9054490409635,4.715280026797439,0.003000723474329888,7.022912324419003,310471.3888855296
3965.2184279799203,0.9923501563310262,1.9902159756097535,1976.8657416721421,4.954657358159274,0.0028593777970270145,1.9683916533115564,846516.6709494363
3021.433562093729,0.9804108234445428,2.0154196955343795,1993.0309766547173,4.107374886047143,0.013592812590427364,8.989456563365934,647388.2995956682
3468.429590865073,5.0141955780836085,2.9938782150038037,1952.8186148167017,3.9168328731581576,1.0080113321339443,4.004418577322094,760678.6016673865
3298.046622178391,5.00539108840904,2.986849750678955,1957.8628243241055,1.4667671483963067,1.9974985031082233,8.956660960745408,681361.2493428746
1639.8435401898548,2.99063103074009,1.98430095404344,1954.1343765182958,2.0151945943219864,0.9996214693268127,1.9575684128059827,325380.0022571336
4578.2977109808535,1.9793085746089552,2.9970070311486356,2005.159226825581,2.5978443747725617,-0.003178926389931974,9.968975979399453,987442.6840517226
2043.4226851643875,4.0128807211801325,1.0060363409848783,1998.7291956682848,3.969236945313251,1.0112392551973908,3.980963463961719,508941.1259280808
2629.225797129131,2.9707752976140327,1.0037125825667566,1963.976291616803,4.619588573392446,0.01556353676017281,4.968190218150138,572941.4282388942
2224.1886477870203,5.026292874873938,1.9912775869339747,1980.510296192383,1.3341909712864268,1.995053287714953,2.0272771891810875,481489.24616078194
4636.60789157839,4.004041753193525,1.0022858722885095,1976.7524849813153,4.6410566805121976,1.9997712391536382,10.01965987683791,997885.7696999718
4357.388874668451,4.972760966936962,2.004798763853687,1971.1506911304905,3.615655344274545,2.012868071337095,1.0262565188620913,944921.9815744858
3925.33852546895,4.001599438529645,1.9956567089106656,1966.0643134092013,3.2484735546994186,0.005319612397879571,6.999643151900506,842172.2092376931
4285.10831209,1.992276065944885,1.0062643743272293,2007.8572868815475,1.4023930089493117,0.9934960575683706,9.951519983788621,901471.7427249742
2801.264649737536,2.985066668730944,3.012391367321753,2019.9841133629234,0.7524865518620907,2.0023298163034995,1.0243879798707003,632482.6223597979
3409.1605494447103,4.027685067703455,0.9972964123919328,2005.982183814177,3.03230202917225,0.011125352018706083,7.988813683027976,748136.4563894381
4431.94936504279,1.012647448077386,1.0037439187557682,1974.7343028864586,3.423104232738105,-0.010880884350810584,2.9662153463827625,914555.7450033636
1100.6607900594602,0.9913521090916538,1.9995345525566663,1974.076651912379,1.4573766686400567,1.00005775665943,9.989858220214488,214492.39812518292
1208.2352904463223,4.007015386508185,2.0005842399694145,1959.1623207235696,2.9874823367537453,1.9883222609787259,6.018643475306607,287478.2675046062
1868.5152993803115,3.970233502973763,1.9968516131283498,1994.046071466195,4.350862414191417,0.008034271132217637,6.984907003902705,478566.0655908441
4986.609306123154,4.030595877569478,1.9925416741800854,1960.442160225293,4.261864595490337,0.9966470200117574,10.007427617737578,1068538.1056038716
1210.016337294111,0.9903816162708199,3.001858634134966,2001.4199144149934,4.677018907705901,1.9941103875305208,1.0152411825475096,334276.21781208954
895.3756780254008,1.0074073247065802,3.0059540516086427,2020.7975662222686,2.169580306413037,0.9964407040253014,5.980931253995926,235478.10213396215
4690.494952629939,4.0205968584634855,3.001076381082967,2017.0116791106332,1.9428361238252354,0.9954407881406637,7.029094166038568,1028282.3118218936
4854.2432027662935,4.9910607758324455,1.9848036796733601,1976.830431374718,3.868390727473082,0.0013503695330591133,6.010608092896767,1060712.8283115798
3020.3616755098233,5.01401762829655,2.0109687967705243,2013.777938084031,2.4129976314463972,-0.018836280204400313,3.9840284752898967,690243.7506863925
2290.6470968381536,1.9653093747399244,2.0165902473449973,1997.9210978878154,0.9121134371361731,-0.0025997491276394495,0.9684828034617132,501720.6757217424
1207.8595623979145,3.0293297208329686,3.0285952646852015,1996.1535856538126,1.7733428043063841,0.9983974972096347,9.009003285584251,314916.5292154408
3265.540546287636,5.008212151999485,2.0128382645201786,2001.0999099049934,2.3876212426236636,0.000428752081836838,3.9835332926668734,752791.6325948103
4099.55254253264,1.0114740501260733,1.0009727148966185,2003.1169158146508,1.791968980531584,1.0100728734414364,6.985402316208444,848697.2899849606
642.0980726552186,5.009195742279698,0.995371102151266,2008.9978314734078,1.9900339974302435,0.9996474276039293,7.0020906809381644,213397.79303700436
3643.9077407889085,1.9759844022075628,1.991046664871441,2006.1557769323738,1.8385317210247822,-0.00827857010533543,2.0194485416270145,788471.7465500822
5001.283094668404,1.986084910226835,0.9875582000586616,1995.636091029144,0.6756979542295296,1.9868034662855696,0.9537473582438398,1023975.1331555475
3446.912739527325,3.0046569663630738,0.9976061862681375,1979.9303264397704,3.373454118844515,2.000515631544531,7.966304356807231,738091.5512277477
4152.566247920313,5.00376599346905,3.0032471508778955,1995.1881661711645,3.1839311048359926,2.0076652198944833,7.975554997925747,926531.8100085806
3717.125552720105,0.9764737113702948,1.993701364425343,1974.9743792533811,3.4461135541755494,1.0002761647145884,7.005234604927026,781388.9356850483
1668.7429995686584,0.9884098596919311,1.9883009465036086,1953.9447358602479,1.3612424631563873,1.0112332006294251,7.9715458191992346,302975.3037628076
3138.9769101262414,4.018494280108617,2.9978219256165466,2000.9924553542573,1.8352114055304813,0.9899159085971083,2.984293268182052,696224.0924052008
1573.75357435409,0.9783807797105177,0.9853180121778264,2003.0930505469773,3.3078737704123324,-0.0023985145107660918,2.0146230851842506,370689.5462510848
2661.7035144129745,3.012586943176389,1.0044828304219326,1982.0007287545777,3.1854451222866063,1.0056608634961546,6.984526261999711,559262.3223593918
3476.2870356760905,2.984624153346227,1.990852258806789,1999.0171968814348,2.791905436813416,0.006335672307452812,7.949402888989118,775422.1168993582
3804.8470399616044,0.9921780011458652,0.9874749349158974,1987.257158834665,2.076503507401904,0.014407020637611583,0.904096297650335,783176.6365627198
1647.565972287354,1.0119750054580112,3.0048494543364277,1976.1198337447024,4.599345492934935,1.9980515059689266,10.05187917138306,392725.1966639868
1239.433750630033,4.0154202226855,2.9922880474216806,1964.2476094396447,2.043093990916764,1.9971418619245933,9.016987786217992,297268.39963389
4819.463950162747,0.9961673882334754,1.9885208148756905,2009.966916798551,2.5298345656331698,1.9981573046415424,3.9626109575446837,1027285.7703285776
1473.9128830362283,4.0106850963904215,3.0001836050320607,1969.8143492124873,3.544965842935011,0.009982200347192605,4.0169391767931035,367172.5872737959
3066.4050917481973,4.011692372160054,2.9950542806676217,1994.5090213510314,2.9322305116478353,-0.0058288572483465315,3.002376585906717,697780.778011206
3823.466824949569,1.0220973343077415,1.992065507199758,2017.7989660288035,2.091168565861913,0.017670323789178394,6.030692863429586,802714.096172766
3798.839409579348,2.005111062737746,3.002044379437279,1955.0589851855966,2.4809176197067777,1.006524056321263,1.0179575667010654,783978.6474904561
2045.7474169039533,1.9919864322239418,3.008151882935993,1987.1487864682135,4.077722989018278,-0.0030513267760026944,6.000091434546502,475471.1766686792
1679.2588813412176,4.0038085553053415,3.008044275177322,2010.7820092736627,1.7612495491657671,2.00738949799206,2.0010368610948444,427302.04370052734
3465.3263746584066,1.0085845202299013,1.0009128312422952,2011.3176299030129,1.1464449418124973,1.9961476090441654,8.978633700147986,724420.5096752369
3182.0231238108136,1.9966453914371112,2.0192345145882165,1995.0056886039365,1.927461371390042,0.003241288794825988,1.9657965225941627,690319.8868147184
1725.4800125775841,1.021089317536022,2.0067194842073395,1961.9587362034856,4.311422951431859,0.005034521836564927,6.9974265858960125,383644.1777444591
2024.1889970006757,1.0151307618053402,2.009168673174534,1952.0587327905785,0.9185841584806078,2.0004411482351663,0.9661671493618392,379109.0941130737
3740.1644068330615,1.0118908416466954,1.003762488407716,1955.171922925253,4.984243830260307,-0.005138199755725305,7.0019907047946015,758293.3788835382
2865.489687097985,4.992633479959524,0.9980582230363516,1956.9477256899654,2.9339578987160264,1.9950097053387368,4.928162893373103,619360.9693678387
4217.711179964002,1.0363257619777813,2.0013603074729502,1993.0837645124216,4.911418692762427,1.0045305216961435,8.045317558993352,923122.114178692
1888.2014927081532,4.973897970466493,0.985762151707878,1982.2120383956003,4.727674146839403,2.005279345733973,4.004383815941625,477884.3169302657
2389.6702153041206,3.985928727019581,2.0050779230183493,1999.2016372419373,2.559741971362247,0.999452708536756,9.992166502249384,558796.2539569193
1870.9820791802679,1.9983854598273805,0.9938103693886086,1959.7799169650796,1.3637360369099152,0.016297356571782374,7.007275842692478,366797.3447576696
1012.7695490044139,2.009780676160954,2.9882127461697947,1976.8075302672341,1.2577228447660949,-0.0010544769358983791,5.938699646158586,226125.4126756759
2162.3053259241015,2.0117008446796185,3.0013500025069684,2019.1773176082504,1.5955461554251078,1.0047060765061477,4.99815502372664,507967.8360673265
981.2124935659588,1.982918349218879,2.0019691652239584,1990.2027303347475,3.6958104458035743,-0.0013504115981279813,4.053764699364397,246540.9659359964
4825.588856380207,2.0126754334329457,0.9891321650934408,1964.870083937837,1.7416531498541417,1.0108236744951156,7.000954844838924,961367.1393329063
1828.0487077644798,1.995695884626421,1.0093516667969407,2016.990641819649,2.045187801772301,-0.0024851309206856964,5.0492740425766,427947.1030973768
1651.377567013059,1.9881804001504888,3.007982161323639,1997.1831949117422,2.5091453328152804,1.9930035662865282,5.035452893203788,396277.33998439007
2342.052377248392,4.012042674978106,2.9996454116152114,2005.0662917675916,4.619445057061978,-0.014767767866374092,0.9946831703790584,585574.1096146859
3642.4833575064317,0.9984022249503814,1.013881749384747,2012.8742174726933,1.364167135009804,1.990253359297916,1.9624399078010504,763296.5725547657
4017.5817003494944,3.0152900847438695,1.0021769963667964,2007.7307721986401,0.5018757436795759,2.009504406025763,4.969639864100502,827741.1738157432
2318.650397993192,5.003640483325133,1.0025082935614842,2011.0227584698055,0.7669235267478668,1.0091639883163257,3.022916127097877,523323.0670600654
3416.6652892332218,2.9958179459508023,0.9995050334997576,1959.8294236340503,4.561000171766088,0.0034362952893798085,2.049045224527824,731262.2024937344
2730.948272513897,3.0128369942488664,1.0063404367792521,1966.9581789689744,3.406310020240087,1.0014767216845388,3.984896594671319,574450.4841823126
4701.493432144275,1.0067598919260592,0.9963296883076289,1967.9319561210903,1.7369038643597767,-0.0018345051984682617,4.0057217397128975,923773.1293560604
1210.5266838633981,0.9890180366088006,1.999470514655262,2003.7370074332678,1.319031366230616,2.0058024670354806,3.9999858224294838,269665.8613983956
4111.288896688217,1.00017636067249,1.0030173112581546,1975.1697337919404,1.8327175874860557,2.000477573297093,4.034723538382926,838955.4538986462
4617.569031388609,2.0329569014604885,3.0069076656655085,1954.9251454101259,1.0236116872646266,-0.011114797702306124,2.986280484859181,915104.2350135812
